2018-04-18 14:55:23,"США пригрозили России применением силы в Сирии в случае необходимости #Сирия #Россия #США #Военныеновости
https://t.co/DwZOgRUhAo https://t.co/boOYGWyLA5"
2018-04-18 14:55:14,"Сирия: теория «безумца» и цели «красивых ракет» Трампа

В семидесятых годах Ричард Никсон, человек недалекий и не представляющий себе, как уйти из Вьетнама, решил, что, притворяясь безумцем, он сможет запуг...  https://t.co/hOfLlwxYBm https://t.co/dLtQJKHLDG"
2018-04-18 14:54:23,@tsargradtv Сирия должна ответить по носителям и территории агрессора.
2018-04-18 14:52:09,Сирия: нас приучают к бессилию #ЭльдарХасанов https://t.co/pfLmzWLK0G через @YouTube
2018-04-18 14:51:44,"@ntvru Сирия должна заявить, что ответит по носителям или территории агрессора."
2018-04-18 14:48:27,Сирия: нас приучают к бессилию #ЭльдарХасанов https://t.co/pSvdLH3Ufy
2018-04-18 14:45:01,Сирия показала российский пусковой модуль «Стрелец» #инфо
2018-04-18 14:40:43,"Ну по-моему пи***ц происходит в стране. Избрали ещё раз президента и пошло все. Ну нравится мне Путин, как человек и президент. Но почему все сразу пошло по не прямой... телега, Сирия, США..."
2018-04-18 14:37:45,Сирия показала российский пусковой модуль «Стрелец» https://t.co/rcXM8Uvpjq
2018-04-18 14:37:36,"@VRSoloviev @siz100 А смотреть то больше нечего, какой канал не включи везде одно и то же, то Украина, то Сирия, теперь Скрипали добавились"
2018-04-18 14:36:26,"Сирия, Иран и Россия - заседание Совета ЕС по иностранным делам // Выступление Могерини на пресс-конференции // Видео: пять руководящих принципов. https://t.co/lWy5kFLw0a"
2018-04-18 14:35:25,"@rianru Ирония: Ну не смешно ли, грозить России, разве Сирия собственность Америки или может Америка  считает Россию своей собственностью - раз позволяет себе грозить суверенному государству?"
2018-04-18 14:34:47,"Лидер Австрии высказался относительно обострившегося конфликта между США и РФ
#АрмияСША #Сирия #ВладимирПутин #НовостиСША #НовостиРоссии
https://t.co/ywqcemNrQJ https://t.co/k8m1nhPG1E"
2018-04-18 14:33:57,"Будем верить, что это как то поможет делу..а не как с псевдо-ударами 🚀🚀 по Сирии 🇸🇾
#Трамп #США #Сирия #Россия #Путин #Порошенко
https://t.co/G6CBKL4JDF"
2018-04-18 14:33:14,"Недавно сирийские СМИ заявили об израильском ракетном ударе по Шайрату. Якобы было выпущено 8 ракет, все сбиты. Потом оказалось, что вообще никакого удара и не было. Теперь ясно откуда взялись 70+ сбитых томагавков. #Сирия #Асад #Россия #Syria #SyriaStrike"
2018-04-18 14:32:41,"Госдеп об ударе по Сирии: Неужели США должны дожидаться ... #город, #сирия, #организация, #право, #расследовани... https://t.co/OtBs1woVlS"
2018-04-18 14:32:00,Сирия начала мстить Трампу и Мэй https://t.co/L8eYbVuu8g
2018-04-18 14:31:13,@RT_russian А чего он так напрягается? Нового аншлюса не предвидится. Спасать его не надо. 4 месяца как у власти. Ничего серьёзного в Европе не намечается. От контрсанкций особо не страдает..? Сирия – вообще не его тема. Весенний авитаминоз?
